boundary,boundary_left,boundary_right,left_index,right_index,left_filename,right_filename,sequence_gap,raw_matches,verified_inliers,inlier_ratio,qualified,selected,frontend
203-204,203,204,169,214,IMG20260826125108.jpg,IMG20260826125628.jpg,45,57,20,0.3508771929824561,1,0,aliked_lightglue
203-204,203,204,169,215,IMG20260826125108.jpg,IMG20260826125631.jpg,46,35,0,0.0,0,0,aliked_lightglue
203-204,203,204,169,216,IMG20260826125108.jpg,IMG20260826125634.jpg,47,60,19,0.31666666666666665,1,0,aliked_lightglue
203-204,203,204,169,217,IMG20260826125108.jpg,IMG20260826125638.jpg,48,34,17,0.5,1,0,aliked_lightglue
203-204,203,204,169,218,IMG20260826125108.jpg,IMG20260826125640.jpg,49,27,16,0.5925925925925926,1,0,aliked_lightglue
203-204,203,204,169,219,IMG20260826125108.jpg,IMG20260826125643.jpg,50,57,26,0.45614035087719296,1,0,aliked_lightglue
203-204,203,204,169,220,IMG20260826125108.jpg,IMG20260826125647.jpg,51,99,43,0.43434343434343436,1,0,aliked_lightglue
203-204,203,204,169,221,IMG20260826125108.jpg,IMG20260826125650.jpg,52,130,62,0.47692307692307695,1,0,aliked_lightglue
203-204,203,204,169,222,IMG20260826125108.jpg,IMG20260826125653.jpg,53,80,32,0.4,1,0,aliked_lightglue
203-204,203,204,169,223,IMG20260826125108.jpg,IMG20260826125657.jpg,54,48,23,0.4791666666666667,1,0,aliked_lightglue
203-204,203,204,169,224,IMG20260826125108.jpg,IMG20260826125737.jpg,55,106,52,0.49056603773584906,1,0,aliked_lightglue
203-204,203,204,169,225,IMG20260826125108.jpg,IMG20260826125739.jpg,56,96,56,0.5833333333333334,1,0,aliked_lightglue
203-204,203,204,169,226,IMG20260826125108.jpg,IMG20260826125741.jpg,57,60,33,0.55,1,0,aliked_lightglue
203-204,203,204,169,227,IMG20260826125108.jpg,IMG20260826125743.jpg,58,69,31,0.4492753623188406,1,0,aliked_lightglue
203-204,203,204,169,228,IMG20260826125108.jpg,IMG20260826125746.jpg,59,61,36,0.5901639344262295,1,0,aliked_lightglue
203-204,203,204,169,229,IMG20260826125108.jpg,IMG20260826125749.jpg,60,46,23,0.5,1,0,aliked_lightglue
203-204,203,204,169,230,IMG20260826125108.jpg,IMG20260826125845.jpg,61,72,31,0.4305555555555556,1,0,aliked_lightglue
203-204,203,204,169,231,IMG20260826125108.jpg,IMG20260826125849.jpg,62,58,28,0.4827586206896552,1,0,aliked_lightglue
203-204,203,204,169,232,IMG20260826125108.jpg,IMG20260826125852.jpg,63,102,36,0.35294117647058826,1,0,aliked_lightglue
203-204,203,204,169,233,IMG20260826125108.jpg,IMG20260826125854.jpg,64,152,82,0.5394736842105263,1,0,aliked_lightglue
203-204,203,204,169,234,IMG20260826125108.jpg,IMG20260826125857.jpg,65,135,64,0.4740740740740741,1,0,aliked_lightglue
203-204,203,204,169,235,IMG20260826125108.jpg,IMG20260826125901.jpg,66,73,29,0.3972602739726027,1,0,aliked_lightglue
203-204,203,204,169,236,IMG20260826125108.jpg,IMG20260826125910.jpg,67,89,37,0.4157303370786517,1,0,aliked_lightglue
203-204,203,204,169,237,IMG20260826125108.jpg,IMG20260826125914.jpg,68,105,51,0.4857142857142857,1,0,aliked_lightglue
203-204,203,204,169,238,IMG20260826125108.jpg,IMG20260826125922.jpg,69,102,54,0.5294117647058824,1,0,aliked_lightglue
203-204,203,204,169,239,IMG20260826125108.jpg,IMG20260826125925.jpg,70,167,86,0.5149700598802395,1,0,aliked_lightglue
203-204,203,204,169,240,IMG20260826125108.jpg,IMG20260826125930.jpg,71,214,97,0.4532710280373832,1,0,aliked_lightglue
203-204,203,204,169,241,IMG20260826125108.jpg,IMG20260826125936.jpg,72,125,61,0.488,1,0,aliked_lightglue
203-204,203,204,169,242,IMG20260826125108.jpg,IMG20260826125940.jpg,73,172,76,0.4418604651162791,1,0,aliked_lightglue
203-204,203,204,169,243,IMG20260826125108.jpg,IMG20260826125942.jpg,74,105,49,0.4666666666666667,1,0,aliked_lightglue
203-204,203,204,170,211,IMG20260826125111.jpg,IMG20260826125616.jpg,41,22,0,0.0,0,0,aliked_lightglue
203-204,203,204,170,212,IMG20260826125111.jpg,IMG20260826125619.jpg,42,0,0,0.0,0,0,aliked_lightglue
203-204,203,204,170,213,IMG20260826125111.jpg,IMG20260826125624.jpg,43,38,0,0.0,0,0,aliked_lightglue
203-204,203,204,170,214,IMG20260826125111.jpg,IMG20260826125628.jpg,44,36,0,0.0,0,0,aliked_lightglue
203-204,203,204,170,215,IMG20260826125111.jpg,IMG20260826125631.jpg,45,18,0,0.0,0,0,aliked_lightglue
203-204,203,204,170,216,IMG20260826125111.jpg,IMG20260826125634.jpg,46,65,25,0.38461538461538464,1,0,aliked_lightglue
203-204,203,204,170,217,IMG20260826125111.jpg,IMG20260826125638.jpg,47,29,0,0.0,0,0,aliked_lightglue
203-204,203,204,170,218,IMG20260826125111.jpg,IMG20260826125640.jpg,48,50,24,0.48,1,0,aliked_lightglue
203-204,203,204,170,219,IMG20260826125111.jpg,IMG20260826125643.jpg,49,32,18,0.5625,1,0,aliked_lightglue
203-204,203,204,170,220,IMG20260826125111.jpg,IMG20260826125647.jpg,50,59,30,0.5084745762711864,1,0,aliked_lightglue
203-204,203,204,170,221,IMG20260826125111.jpg,IMG20260826125650.jpg,51,117,49,0.4188034188034188,1,0,aliked_lightglue
203-204,203,204,170,222,IMG20260826125111.jpg,IMG20260826125653.jpg,52,58,30,0.5172413793103449,1,0,aliked_lightglue
203-204,203,204,170,223,IMG20260826125111.jpg,IMG20260826125657.jpg,53,57,25,0.43859649122807015,1,0,aliked_lightglue
203-204,203,204,170,224,IMG20260826125111.jpg,IMG20260826125737.jpg,54,146,60,0.410958904109589,1,0,aliked_lightglue
203-204,203,204,170,225,IMG20260826125111.jpg,IMG20260826125739.jpg,55,51,27,0.5294117647058824,1,0,aliked_lightglue
203-204,203,204,170,226,IMG20260826125111.jpg,IMG20260826125741.jpg,56,30,16,0.5333333333333333,1,0,aliked_lightglue
203-204,203,204,170,227,IMG20260826125111.jpg,IMG20260826125743.jpg,57,28,18,0.6428571428571429,1,0,aliked_lightglue
203-204,203,204,170,228,IMG20260826125111.jpg,IMG20260826125746.jpg,58,37,22,0.5945945945945946,1,0,aliked_lightglue
203-204,203,204,170,229,IMG20260826125111.jpg,IMG20260826125749.jpg,59,41,27,0.6585365853658537,1,0,aliked_lightglue
203-204,203,204,170,230,IMG20260826125111.jpg,IMG20260826125845.jpg,60,43,25,0.5813953488372093,1,0,aliked_lightglue
203-204,203,204,170,231,IMG20260826125111.jpg,IMG20260826125849.jpg,61,68,32,0.47058823529411764,1,0,aliked_lightglue
203-204,203,204,170,232,IMG20260826125111.jpg,IMG20260826125852.jpg,62,61,25,0.4098360655737705,1,0,aliked_lightglue
203-204,203,204,170,233,IMG20260826125111.jpg,IMG20260826125854.jpg,63,108,56,0.5185185185185185,1,0,aliked_lightglue
203-204,203,204,170,234,IMG20260826125111.jpg,IMG20260826125857.jpg,64,113,48,0.4247787610619469,1,0,aliked_lightglue
203-204,203,204,170,235,IMG20260826125111.jpg,IMG20260826125901.jpg,65,88,45,0.5113636363636364,1,0,aliked_lightglue
203-204,203,204,170,236,IMG20260826125111.jpg,IMG20260826125910.jpg,66,236,120,0.5084745762711864,1,0,aliked_lightglue
203-204,203,204,170,237,IMG20260826125111.jpg,IMG20260826125914.jpg,67,128,60,0.46875,1,0,aliked_lightglue
203-204,203,204,170,238,IMG20260826125111.jpg,IMG20260826125922.jpg,68,73,41,0.5616438356164384,1,0,aliked_lightglue
203-204,203,204,170,239,IMG20260826125111.jpg,IMG20260826125925.jpg,69,98,57,0.5816326530612245,1,0,aliked_lightglue
203-204,203,204,170,240,IMG20260826125111.jpg,IMG20260826125930.jpg,70,180,101,0.5611111111111111,1,0,aliked_lightglue
203-204,203,204,170,241,IMG20260826125111.jpg,IMG20260826125936.jpg,71,80,46,0.575,1,0,aliked_lightglue
203-204,203,204,170,242,IMG20260826125111.jpg,IMG20260826125940.jpg,72,111,55,0.4954954954954955,1,0,aliked_lightglue
203-204,203,204,170,243,IMG20260826125111.jpg,IMG20260826125942.jpg,73,196,102,0.5204081632653061,1,0,aliked_lightglue
203-204,203,204,171,212,IMG20260826125124.jpg,IMG20260826125619.jpg,41,0,0,0.0,0,0,aliked_lightglue
203-204,203,204,171,213,IMG20260826125124.jpg,IMG20260826125624.jpg,42,49,21,0.42857142857142855,1,0,aliked_lightglue
203-204,203,204,171,214,IMG20260826125124.jpg,IMG20260826125628.jpg,43,36,19,0.5277777777777778,1,0,aliked_lightglue
203-204,203,204,171,215,IMG20260826125124.jpg,IMG20260826125631.jpg,44,32,17,0.53125,1,0,aliked_lightglue
203-204,203,204,171,216,IMG20260826125124.jpg,IMG20260826125634.jpg,45,104,40,0.38461538461538464,1,0,aliked_lightglue
203-204,203,204,171,217,IMG20260826125124.jpg,IMG20260826125638.jpg,46,61,31,0.5081967213114754,1,0,aliked_lightglue
203-204,203,204,171,218,IMG20260826125124.jpg,IMG20260826125640.jpg,47,43,20,0.46511627906976744,1,0,aliked_lightglue
203-204,203,204,171,219,IMG20260826125124.jpg,IMG20260826125643.jpg,48,25,0,0.0,0,0,aliked_lightglue
203-204,203,204,171,220,IMG20260826125124.jpg,IMG20260826125647.jpg,49,66,31,0.4696969696969697,1,0,aliked_lightglue
203-204,203,204,171,221,IMG20260826125124.jpg,IMG20260826125650.jpg,50,203,100,0.49261083743842365,1,0,aliked_lightglue
203-204,203,204,171,222,IMG20260826125124.jpg,IMG20260826125653.jpg,51,601,366,0.6089850249584027,1,0,aliked_lightglue
203-204,203,204,171,223,IMG20260826125124.jpg,IMG20260826125657.jpg,52,93,56,0.6021505376344086,1,0,aliked_lightglue
203-204,203,204,171,224,IMG20260826125124.jpg,IMG20260826125737.jpg,53,722,409,0.5664819944598338,1,0,aliked_lightglue
203-204,203,204,171,225,IMG20260826125124.jpg,IMG20260826125739.jpg,54,514,272,0.5291828793774319,1,0,aliked_lightglue
203-204,203,204,171,226,IMG20260826125124.jpg,IMG20260826125741.jpg,55,542,287,0.5295202952029521,1,0,aliked_lightglue
203-204,203,204,171,227,IMG20260826125124.jpg,IMG20260826125743.jpg,56,294,144,0.4897959183673469,1,0,aliked_lightglue
203-204,203,204,171,228,IMG20260826125124.jpg,IMG20260826125746.jpg,57,63,29,0.4603174603174603,1,0,aliked_lightglue
203-204,203,204,171,229,IMG20260826125124.jpg,IMG20260826125749.jpg,58,125,72,0.576,1,0,aliked_lightglue
203-204,203,204,171,230,IMG20260826125124.jpg,IMG20260826125845.jpg,59,180,88,0.4888888888888889,1,0,aliked_lightglue
203-204,203,204,171,231,IMG20260826125124.jpg,IMG20260826125849.jpg,60,246,119,0.483739837398374,1,0,aliked_lightglue
203-204,203,204,171,232,IMG20260826125124.jpg,IMG20260826125852.jpg,61,86,44,0.5116279069767442,1,0,aliked_lightglue
203-204,203,204,171,233,IMG20260826125124.jpg,IMG20260826125854.jpg,62,98,44,0.4489795918367347,1,0,aliked_lightglue
203-204,203,204,171,234,IMG20260826125124.jpg,IMG20260826125857.jpg,63,166,72,0.43373493975903615,1,0,aliked_lightglue
203-204,203,204,171,235,IMG20260826125124.jpg,IMG20260826125901.jpg,64,192,90,0.46875,1,0,aliked_lightglue
203-204,203,204,171,236,IMG20260826125124.jpg,IMG20260826125910.jpg,65,262,116,0.44274809160305345,1,0,aliked_lightglue
203-204,203,204,171,237,IMG20260826125124.jpg,IMG20260826125914.jpg,66,282,124,0.4397163120567376,1,0,aliked_lightglue
203-204,203,204,171,238,IMG20260826125124.jpg,IMG20260826125922.jpg,67,219,95,0.4337899543378995,1,0,aliked_lightglue
203-204,203,204,171,239,IMG20260826125124.jpg,IMG20260826125925.jpg,68,173,77,0.44508670520231214,1,0,aliked_lightglue
203-204,203,204,171,240,IMG20260826125124.jpg,IMG20260826125930.jpg,69,254,134,0.5275590551181102,1,0,aliked_lightglue
203-204,203,204,171,241,IMG20260826125124.jpg,IMG20260826125936.jpg,70,224,114,0.5089285714285714,1,0,aliked_lightglue
203-204,203,204,171,242,IMG20260826125124.jpg,IMG20260826125940.jpg,71,275,119,0.43272727272727274,1,0,aliked_lightglue
203-204,203,204,171,243,IMG20260826125124.jpg,IMG20260826125942.jpg,72,175,77,0.44,1,0,aliked_lightglue
203-204,203,204,172,213,IMG20260826125127.jpg,IMG20260826125624.jpg,41,79,45,0.569620253164557,1,0,aliked_lightglue
203-204,203,204,172,214,IMG20260826125127.jpg,IMG20260826125628.jpg,42,26,17,0.6538461538461539,1,0,aliked_lightglue
203-204,203,204,172,215,IMG20260826125127.jpg,IMG20260826125631.jpg,43,0,0,0.0,0,0,aliked_lightglue
203-204,203,204,172,216,IMG20260826125127.jpg,IMG20260826125634.jpg,44,560,322,0.575,1,0,aliked_lightglue
203-204,203,204,172,217,IMG20260826125127.jpg,IMG20260826125638.jpg,45,34,17,0.5,1,0,aliked_lightglue
203-204,203,204,172,218,IMG20260826125127.jpg,IMG20260826125640.jpg,46,39,19,0.48717948717948717,1,0,aliked_lightglue
203-204,203,204,172,219,IMG20260826125127.jpg,IMG20260826125643.jpg,47,20,0,0.0,0,0,aliked_lightglue
203-204,203,204,172,220,IMG20260826125127.jpg,IMG20260826125647.jpg,48,35,19,0.5428571428571428,1,0,aliked_lightglue
203-204,203,204,172,221,IMG20260826125127.jpg,IMG20260826125650.jpg,49,43,22,0.5116279069767442,1,0,aliked_lightglue
203-204,203,204,172,222,IMG20260826125127.jpg,IMG20260826125653.jpg,50,225,99,0.44,1,0,aliked_lightglue
203-204,203,204,172,223,IMG20260826125127.jpg,IMG20260826125657.jpg,51,190,99,0.5210526315789473,1,0,aliked_lightglue
203-204,203,204,172,224,IMG20260826125127.jpg,IMG20260826125737.jpg,52,227,112,0.4933920704845815,1,0,aliked_lightglue
203-204,203,204,172,225,IMG20260826125127.jpg,IMG20260826125739.jpg,53,950,545,0.5736842105263158,1,0,aliked_lightglue
203-204,203,204,172,226,IMG20260826125127.jpg,IMG20260826125741.jpg,54,847,559,0.6599763872491146,1,0,aliked_lightglue
203-204,203,204,172,227,IMG20260826125127.jpg,IMG20260826125743.jpg,55,280,134,0.4785714285714286,1,0,aliked_lightglue
203-204,203,204,172,228,IMG20260826125127.jpg,IMG20260826125746.jpg,56,231,129,0.5584415584415584,1,0,aliked_lightglue
203-204,203,204,172,229,IMG20260826125127.jpg,IMG20260826125749.jpg,57,128,62,0.484375,1,0,aliked_lightglue
203-204,203,204,172,230,IMG20260826125127.jpg,IMG20260826125845.jpg,58,173,90,0.5202312138728323,1,0,aliked_lightglue
203-204,203,204,172,231,IMG20260826125127.jpg,IMG20260826125849.jpg,59,239,128,0.5355648535564853,1,0,aliked_lightglue
203-204,203,204,172,232,IMG20260826125127.jpg,IMG20260826125852.jpg,60,76,36,0.47368421052631576,1,0,aliked_lightglue
203-204,203,204,172,233,IMG20260826125127.jpg,IMG20260826125854.jpg,61,155,71,0.45806451612903226,1,0,aliked_lightglue
203-204,203,204,172,234,IMG20260826125127.jpg,IMG20260826125857.jpg,62,134,60,0.44776119402985076,1,0,aliked_lightglue
203-204,203,204,172,235,IMG20260826125127.jpg,IMG20260826125901.jpg,63,133,73,0.5488721804511278,1,0,aliked_lightglue
203-204,203,204,172,236,IMG20260826125127.jpg,IMG20260826125910.jpg,64,259,135,0.5212355212355212,1,0,aliked_lightglue
203-204,203,204,172,237,IMG20260826125127.jpg,IMG20260826125914.jpg,65,292,142,0.4863013698630137,1,0,aliked_lightglue
203-204,203,204,172,238,IMG20260826125127.jpg,IMG20260826125922.jpg,66,186,100,0.5376344086021505,1,0,aliked_lightglue
203-204,203,204,172,239,IMG20260826125127.jpg,IMG20260826125925.jpg,67,130,67,0.5153846153846153,1,0,aliked_lightglue
203-204,203,204,172,240,IMG20260826125127.jpg,IMG20260826125930.jpg,68,191,113,0.5916230366492147,1,0,aliked_lightglue
203-204,203,204,172,241,IMG20260826125127.jpg,IMG20260826125936.jpg,69,354,162,0.4576271186440678,1,0,aliked_lightglue
203-204,203,204,172,242,IMG20260826125127.jpg,IMG20260826125940.jpg,70,277,149,0.5379061371841155,1,0,aliked_lightglue
203-204,203,204,172,243,IMG20260826125127.jpg,IMG20260826125942.jpg,71,143,64,0.44755244755244755,1,0,aliked_lightglue
203-204,203,204,173,214,IMG20260826125130.jpg,IMG20260826125628.jpg,41,77,34,0.44155844155844154,1,0,aliked_lightglue
203-204,203,204,173,215,IMG20260826125130.jpg,IMG20260826125631.jpg,42,23,0,0.0,0,0,aliked_lightglue
203-204,203,204,173,216,IMG20260826125130.jpg,IMG20260826125634.jpg,43,298,143,0.4798657718120805,1,0,aliked_lightglue
203-204,203,204,173,217,IMG20260826125130.jpg,IMG20260826125638.jpg,44,106,43,0.4056603773584906,1,0,aliked_lightglue
203-204,203,204,173,218,IMG20260826125130.jpg,IMG20260826125640.jpg,45,61,25,0.4098360655737705,1,0,aliked_lightglue
203-204,203,204,173,219,IMG20260826125130.jpg,IMG20260826125643.jpg,46,46,23,0.5,1,0,aliked_lightglue
203-204,203,204,173,220,IMG20260826125130.jpg,IMG20260826125647.jpg,47,60,27,0.45,1,0,aliked_lightglue
203-204,203,204,173,221,IMG20260826125130.jpg,IMG20260826125650.jpg,48,32,18,0.5625,1,0,aliked_lightglue
203-204,203,204,173,222,IMG20260826125130.jpg,IMG20260826125653.jpg,49,48,22,0.4583333333333333,1,0,aliked_lightglue
203-204,203,204,173,223,IMG20260826125130.jpg,IMG20260826125657.jpg,50,361,177,0.4903047091412742,1,0,aliked_lightglue
203-204,203,204,173,224,IMG20260826125130.jpg,IMG20260826125737.jpg,51,220,88,0.4,1,0,aliked_lightglue
203-204,203,204,173,225,IMG20260826125130.jpg,IMG20260826125739.jpg,52,366,165,0.45081967213114754,1,0,aliked_lightglue
203-204,203,204,173,226,IMG20260826125130.jpg,IMG20260826125741.jpg,53,607,329,0.5420098846787479,1,0,aliked_lightglue
203-204,203,204,173,227,IMG20260826125130.jpg,IMG20260826125743.jpg,54,489,259,0.5296523517382413,1,0,aliked_lightglue
203-204,203,204,173,228,IMG20260826125130.jpg,IMG20260826125746.jpg,55,922,599,0.6496746203904555,1,0,aliked_lightglue
203-204,203,204,173,229,IMG20260826125130.jpg,IMG20260826125749.jpg,56,222,126,0.5675675675675675,1,0,aliked_lightglue
203-204,203,204,173,230,IMG20260826125130.jpg,IMG20260826125845.jpg,57,110,46,0.41818181818181815,1,0,aliked_lightglue
203-204,203,204,173,231,IMG20260826125130.jpg,IMG20260826125849.jpg,58,163,73,0.44785276073619634,1,0,aliked_lightglue
203-204,203,204,173,232,IMG20260826125130.jpg,IMG20260826125852.jpg,59,255,117,0.4588235294117647,1,0,aliked_lightglue
203-204,203,204,173,233,IMG20260826125130.jpg,IMG20260826125854.jpg,60,143,78,0.5454545454545454,1,0,aliked_lightglue
203-204,203,204,173,234,IMG20260826125130.jpg,IMG20260826125857.jpg,61,121,49,0.4049586776859504,1,0,aliked_lightglue
203-204,203,204,173,235,IMG20260826125130.jpg,IMG20260826125901.jpg,62,159,81,0.5094339622641509,1,0,aliked_lightglue
203-204,203,204,173,236,IMG20260826125130.jpg,IMG20260826125910.jpg,63,246,125,0.508130081300813,1,0,aliked_lightglue
203-204,203,204,173,237,IMG20260826125130.jpg,IMG20260826125914.jpg,64,296,141,0.47635135135135137,1,0,aliked_lightglue
203-204,203,204,173,238,IMG20260826125130.jpg,IMG20260826125922.jpg,65,285,143,0.5017543859649123,1,0,aliked_lightglue
203-204,203,204,173,239,IMG20260826125130.jpg,IMG20260826125925.jpg,66,131,74,0.5648854961832062,1,0,aliked_lightglue
203-204,203,204,173,240,IMG20260826125130.jpg,IMG20260826125930.jpg,67,338,156,0.46153846153846156,1,0,aliked_lightglue
203-204,203,204,173,241,IMG20260826125130.jpg,IMG20260826125936.jpg,68,183,74,0.40437158469945356,1,0,aliked_lightglue
203-204,203,204,173,242,IMG20260826125130.jpg,IMG20260826125940.jpg,69,305,137,0.4491803278688525,1,0,aliked_lightglue
203-204,203,204,173,243,IMG20260826125130.jpg,IMG20260826125942.jpg,70,210,91,0.43333333333333335,1,0,aliked_lightglue
203-204,203,204,174,215,IMG20260826125133.jpg,IMG20260826125631.jpg,41,15,0,0.0,0,0,aliked_lightglue
203-204,203,204,174,216,IMG20260826125133.jpg,IMG20260826125634.jpg,42,120,54,0.45,1,0,aliked_lightglue
203-204,203,204,174,217,IMG20260826125133.jpg,IMG20260826125638.jpg,43,272,109,0.4007352941176471,1,0,aliked_lightglue
203-204,203,204,174,218,IMG20260826125133.jpg,IMG20260826125640.jpg,44,67,32,0.47761194029850745,1,0,aliked_lightglue
203-204,203,204,174,219,IMG20260826125133.jpg,IMG20260826125643.jpg,45,39,18,0.46153846153846156,1,0,aliked_lightglue
203-204,203,204,174,220,IMG20260826125133.jpg,IMG20260826125647.jpg,46,81,39,0.48148148148148145,1,0,aliked_lightglue
203-204,203,204,174,221,IMG20260826125133.jpg,IMG20260826125650.jpg,47,39,18,0.46153846153846156,1,0,aliked_lightglue
203-204,203,204,174,222,IMG20260826125133.jpg,IMG20260826125653.jpg,48,37,0,0.0,0,0,aliked_lightglue
203-204,203,204,174,223,IMG20260826125133.jpg,IMG20260826125657.jpg,49,79,31,0.3924050632911392,1,0,aliked_lightglue
203-204,203,204,174,224,IMG20260826125133.jpg,IMG20260826125737.jpg,50,64,28,0.4375,1,0,aliked_lightglue
203-204,203,204,174,225,IMG20260826125133.jpg,IMG20260826125739.jpg,51,96,42,0.4375,1,0,aliked_lightglue
203-204,203,204,174,226,IMG20260826125133.jpg,IMG20260826125741.jpg,52,524,331,0.6316793893129771,1,0,aliked_lightglue
203-204,203,204,174,227,IMG20260826125133.jpg,IMG20260826125743.jpg,53,567,320,0.564373897707231,1,0,aliked_lightglue
203-204,203,204,174,228,IMG20260826125133.jpg,IMG20260826125746.jpg,54,777,448,0.5765765765765766,1,0,aliked_lightglue
203-204,203,204,174,229,IMG20260826125133.jpg,IMG20260826125749.jpg,55,451,249,0.5521064301552107,1,0,aliked_lightglue
203-204,203,204,174,230,IMG20260826125133.jpg,IMG20260826125845.jpg,56,428,225,0.5257009345794392,1,0,aliked_lightglue
203-204,203,204,174,231,IMG20260826125133.jpg,IMG20260826125849.jpg,57,103,53,0.5145631067961165,1,0,aliked_lightglue
203-204,203,204,174,232,IMG20260826125133.jpg,IMG20260826125852.jpg,58,198,84,0.42424242424242425,1,0,aliked_lightglue
203-204,203,204,174,233,IMG20260826125133.jpg,IMG20260826125854.jpg,59,181,86,0.47513812154696133,1,0,aliked_lightglue
203-204,203,204,174,234,IMG20260826125133.jpg,IMG20260826125857.jpg,60,193,104,0.538860103626943,1,0,aliked_lightglue
203-204,203,204,174,235,IMG20260826125133.jpg,IMG20260826125901.jpg,61,131,74,0.5648854961832062,1,0,aliked_lightglue
203-204,203,204,174,236,IMG20260826125133.jpg,IMG20260826125910.jpg,62,151,62,0.4105960264900662,1,0,aliked_lightglue
203-204,203,204,174,237,IMG20260826125133.jpg,IMG20260826125914.jpg,63,228,99,0.4342105263157895,1,0,aliked_lightglue
203-204,203,204,174,238,IMG20260826125133.jpg,IMG20260826125922.jpg,64,414,219,0.5289855072463768,1,0,aliked_lightglue
203-204,203,204,174,239,IMG20260826125133.jpg,IMG20260826125925.jpg,65,215,98,0.4558139534883721,1,0,aliked_lightglue
203-204,203,204,174,240,IMG20260826125133.jpg,IMG20260826125930.jpg,66,237,104,0.4388185654008439,1,0,aliked_lightglue
203-204,203,204,174,241,IMG20260826125133.jpg,IMG20260826125936.jpg,67,156,73,0.46794871794871795,1,0,aliked_lightglue
203-204,203,204,174,242,IMG20260826125133.jpg,IMG20260826125940.jpg,68,400,173,0.4325,1,0,aliked_lightglue
203-204,203,204,174,243,IMG20260826125133.jpg,IMG20260826125942.jpg,69,332,168,0.5060240963855421,1,0,aliked_lightglue
203-204,203,204,175,216,IMG20260826125137.jpg,IMG20260826125634.jpg,41,44,21,0.4772727272727273,1,0,aliked_lightglue
203-204,203,204,175,217,IMG20260826125137.jpg,IMG20260826125638.jpg,42,52,19,0.36538461538461536,1,0,aliked_lightglue
203-204,203,204,175,218,IMG20260826125137.jpg,IMG20260826125640.jpg,43,116,48,0.41379310344827586,1,0,aliked_lightglue
203-204,203,204,175,219,IMG20260826125137.jpg,IMG20260826125643.jpg,44,65,27,0.4153846153846154,1,0,aliked_lightglue
203-204,203,204,175,220,IMG20260826125137.jpg,IMG20260826125647.jpg,45,42,22,0.5238095238095238,1,0,aliked_lightglue
203-204,203,204,175,221,IMG20260826125137.jpg,IMG20260826125650.jpg,46,36,15,0.4166666666666667,1,0,aliked_lightglue
203-204,203,204,175,222,IMG20260826125137.jpg,IMG20260826125653.jpg,47,52,18,0.34615384615384615,1,0,aliked_lightglue
203-204,203,204,175,223,IMG20260826125137.jpg,IMG20260826125657.jpg,48,42,16,0.38095238095238093,1,0,aliked_lightglue
203-204,203,204,175,224,IMG20260826125137.jpg,IMG20260826125737.jpg,49,46,19,0.41304347826086957,1,0,aliked_lightglue
203-204,203,204,175,225,IMG20260826125137.jpg,IMG20260826125739.jpg,50,61,36,0.5901639344262295,1,0,aliked_lightglue
203-204,203,204,175,226,IMG20260826125137.jpg,IMG20260826125741.jpg,51,232,126,0.5431034482758621,1,0,aliked_lightglue
203-204,203,204,175,227,IMG20260826125137.jpg,IMG20260826125743.jpg,52,533,315,0.5909943714821764,1,0,aliked_lightglue
203-204,203,204,175,228,IMG20260826125137.jpg,IMG20260826125746.jpg,53,1298,854,0.6579352850539292,1,1,aliked_lightglue
203-204,203,204,175,229,IMG20260826125137.jpg,IMG20260826125749.jpg,54,747,359,0.48058902275769744,1,0,aliked_lightglue
203-204,203,204,175,230,IMG20260826125137.jpg,IMG20260826125845.jpg,55,763,391,0.5124508519003932,1,0,aliked_lightglue
203-204,203,204,175,231,IMG20260826125137.jpg,IMG20260826125849.jpg,56,204,78,0.38235294117647056,1,0,aliked_lightglue
203-204,203,204,175,232,IMG20260826125137.jpg,IMG20260826125852.jpg,57,48,20,0.4166666666666667,1,0,aliked_lightglue
203-204,203,204,175,233,IMG20260826125137.jpg,IMG20260826125854.jpg,58,96,34,0.3541666666666667,1,0,aliked_lightglue
203-204,203,204,175,234,IMG20260826125137.jpg,IMG20260826125857.jpg,59,124,59,0.47580645161290325,1,0,aliked_lightglue
203-204,203,204,175,235,IMG20260826125137.jpg,IMG20260826125901.jpg,60,192,95,0.4947916666666667,1,0,aliked_lightglue
203-204,203,204,175,236,IMG20260826125137.jpg,IMG20260826125910.jpg,61,110,46,0.41818181818181815,1,0,aliked_lightglue
203-204,203,204,175,237,IMG20260826125137.jpg,IMG20260826125914.jpg,62,155,66,0.4258064516129032,1,0,aliked_lightglue
203-204,203,204,175,238,IMG20260826125137.jpg,IMG20260826125922.jpg,63,970,531,0.5474226804123712,1,0,aliked_lightglue
203-204,203,204,175,239,IMG20260826125137.jpg,IMG20260826125925.jpg,64,699,327,0.4678111587982833,1,0,aliked_lightglue
203-204,203,204,175,240,IMG20260826125137.jpg,IMG20260826125930.jpg,65,152,61,0.40131578947368424,1,0,aliked_lightglue
203-204,203,204,175,241,IMG20260826125137.jpg,IMG20260826125936.jpg,66,144,65,0.4513888888888889,1,0,aliked_lightglue
203-204,203,204,175,242,IMG20260826125137.jpg,IMG20260826125940.jpg,67,149,47,0.31543624161073824,1,0,aliked_lightglue
203-204,203,204,175,243,IMG20260826125137.jpg,IMG20260826125942.jpg,68,206,98,0.47572815533980584,1,0,aliked_lightglue
